TimeStamp,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Tot Deaths/1M pop,DailyIncreaseTax
2020-04-06 10:42:32,Vietnam,245,4.0,0.0,0.0,95.0,150,8.0,3,,"88,551",910,0.016597510373443924
2020-04-06 10:42:32,Malta,241,14.0,0.0,0.0,5.0,236,3.0,546,,"10,358","23,459",0.06167400881057272
2020-04-06 10:42:32,Nigeria,232,0.0,5.0,0.0,33.0,194,2.0,1,0.02,"4,000",19,0.0
2020-04-06 10:42:32,Mauritius,227,0.0,7.0,0.0,7.0,213,1.0,178,6,,,0.0
2020-04-06 10:42:32,Senegal,226,4.0,2.0,0.0,92.0,132,1.0,13,0.1,,,0.018018018018018056
2020-04-06 10:42:32,Montenegro,223,9.0,2.0,0.0,1.0,220,4.0,355,3,"1,637","2,606",0.0420560747663552
2020-04-06 10:42:32,Kyrgyzstan,216,69.0,4.0,3.0,33.0,179,5.0,33,0.6,"9,618","1,474",0.4693877551020409
2020-04-06 10:42:32,Ghana,214,0.0,5.0,0.0,31.0,178,2.0,7,0.2,,,0.0
2020-04-06 10:42:32,Georgia,188,14.0,2.0,0.0,36.0,150,6.0,47,0.5,"2,762",692,0.08045977011494254
2020-04-06 10:42:32,Niger,184,0.0,10.0,0.0,13.0,161,0.0,8,0.4,"4,012",166,0.0
2020-04-06 10:42:32,Bolivia,183,26.0,11.0,1.0,2.0,170,3.0,16,0.9,591,51,0.16560509554140124
2020-04-06 10:42:32,Faeroe Islands,183,2.0,0.0,0.0,107.0,76,1.0,"3,745",,"4,934","100,976",0.011049723756906049
2020-04-06 10:42:32,Sri Lanka,178,2.0,5.0,0.0,38.0,135,5.0,8,0.2,"3,248",152,0.011363636363636465
2020-04-06 10:42:32,Venezuela,159,0.0,7.0,0.0,52.0,100,6.0,6,0.2,"1,779",63,0.0
2020-04-06 10:42:32,Kenya,158,16.0,6.0,2.0,4.0,148,2.0,3,0.1,"4,000",74,0.11267605633802824
2020-04-06 10:42:32,DRC,154,0.0,18.0,0.0,3.0,133,0.0,2,0.2,,,0.0
2020-04-06 10:42:32,Martinique,149,0.0,4.0,0.0,50.0,95,21.0,397,11,,,0.0
2020-04-06 10:42:32,Mayotte,147,0.0,2.0,0.0,14.0,131,3.0,539,7,479,"1,756",0.0
2020-04-06 10:42:32,Isle of Man,138,11.0,1.0,0.0,0.0,137,0.0,"1,623",12,"1,446","17,005",0.08661417322834652
2020-04-06 10:42:32,Guadeloupe,135,0.0,7.0,0.0,31.0,97,14.0,337,17,,,0.0
2020-04-06 10:42:32,Brunei,135,0.0,1.0,0.0,82.0,52,3.0,309,2,"8,261","18,883",0.0
2020-04-06 10:42:32,Bangladesh,123,35.0,12.0,3.0,33.0,78,1.0,0.7,0.07,"2,914",18,0.3977272727272727
2020-04-06 10:42:32,Guinea,121,0.0,0.0,0.0,5.0,116,0.0,9,,,,0.0
2020-04-06 10:42:32,Cambodia,114,0.0,0.0,0.0,53.0,61,1.0,7,,"5,768",345,0.0
2020-04-06 10:42:32,Paraguay,113,9.0,5.0,2.0,12.0,96,8.0,16,0.7,"1,877",263,0.08653846153846145
2020-04-06 10:42:32,Trinidad and Tobago,105,1.0,7.0,0.0,1.0,97,0.0,75,5,825,590,0.009615384615384581
2020-04-06 10:42:32,Rwanda,104,0.0,0.0,0.0,4.0,100,0.0,8,,,,0.0
2020-04-06 10:42:32,Gibraltar,103,0.0,0.0,0.0,52.0,51,0.0,"3,057",,"1,345","39,922",0.0
2020-04-06 10:42:32,Liechtenstein,77,0.0,1.0,0.0,0.0,76,0.0,"2,020",26,900,"23,605",0.0
2020-04-06 10:42:32,Monaco,73,0.0,1.0,0.0,3.0,69,4.0,"1,860",25,,,0.0
2020-04-06 10:42:32,Madagascar,72,0.0,0.0,0.0,2.0,70,6.0,3,,,,0.0
2020-04-06 10:42:32,Guatemala,70,0.0,3.0,0.0,15.0,52,3.0,4,0.2,"1,134",63,0.0
2020-04-06 10:42:32,El Salvador,69,7.0,3.0,0.0,2.0,64,4.0,11,0.5,,,0.11290322580645151
2020-04-06 10:42:32,French Guiana,68,0.0,0.0,0.0,27.0,41,1.0,228,,,,0.0
2020-04-06 10:42:32,Aruba,64,0.0,0.0,0.0,1.0,63,0.0,599,,869,"8,139",0.0
2020-04-06 10:42:32,Djibouti,59,0.0,0.0,0.0,9.0,50,0.0,60,,,,0.0
2020-04-06 10:42:32,Jamaica,58,0.0,3.0,0.0,8.0,47,0.0,20,1,540,182,0.0
2020-04-06 10:42:32,Barbados,56,0.0,1.0,0.0,6.0,49,4.0,195,3,527,"1,834",0.0
2020-04-06 10:42:32,Togo,52,8.0,3.0,0.0,22.0,27,0.0,6,0.4,,,0.18181818181818188
2020-04-06 10:42:32,Uganda,52,0.0,0.0,0.0,0.0,52,0.0,1,,"2,629",57,0.0
2020-04-06 10:42:32,Mali,47,2.0,5.0,0.0,1.0,41,0.0,2,0.2,,,0.04444444444444451
2020-04-06 10:42:32,Congo,45,0.0,5.0,0.0,2.0,38,0.0,8,0.9,,,0.0
2020-04-06 10:42:32,Ethiopia,44,1.0,2.0,0.0,4.0,38,1.0,0.4,0.02,"1,843",16,0.023255813953488413
2020-04-06 10:42:32,Macao,44,0.0,0.0,0.0,10.0,34,0.0,68,,,,0.0
2020-04-06 10:42:32,French Polynesia,41,0.0,0.0,0.0,0.0,41,0.0,146,,612,"2,179",0.0
2020-04-06 10:42:32,Cayman Islands,39,0.0,1.0,0.0,1.0,37,0.0,593,15,365,"5,554",0.0
2020-04-06 10:42:32,Zambia,39,0.0,1.0,0.0,3.0,35,0.0,2,0.05,619,34,0.0
2020-04-06 10:42:32,Sint Maarten,37,12.0,6.0,2.0,1.0,30,0.0,863,140,105,"2,449",0.48
2020-04-06 10:42:32,Bermuda,37,0.0,0.0,0.0,14.0,23,0.0,594,,298,"4,785",0.0
2020-04-06 10:42:32,Saint Martin,32,0.0,2.0,0.0,7.0,23,6.0,828,52,,,0.0
2020-04-06 10:42:32,Bahamas,29,0.0,5.0,0.0,4.0,20,1.0,74,13,,,0.0
2020-04-06 10:42:32,Guyana,29,5.0,4.0,0.0,0.0,25,0.0,37,5,110,140,0.20833333333333326
2020-04-06 10:42:32,Eritrea,29,0.0,0.0,0.0,0.0,29,0.0,8,,,,0.0
2020-04-06 10:42:32,Gabon,24,3.0,1.0,0.0,1.0,22,0.0,11,0.4,,,0.1428571428571428
2020-04-06 10:42:32,Benin,22,0.0,1.0,1.0,5.0,16,0.0,2,0.08,,,0.0
2020-04-06 10:42:32,Tanzania,22,0.0,1.0,0.0,3.0,18,0.0,0.4,0.02,,,0.0
2020-04-06 10:42:32,Haiti,21,0.0,1.0,0.0,1.0,19,0.0,2,0.09,247,22,0.0
2020-04-06 10:42:32,Myanmar,21,0.0,1.0,0.0,0.0,20,0.0,0.4,0.02,"1,246",23,0.0
2020-04-06 10:42:32,Syria,19,0.0,2.0,0.0,2.0,15,0.0,1,0.1,,,0.0
2020-04-06 10:42:32,Maldives,19,0.0,0.0,0.0,13.0,6,0.0,35,,,,0.0
2020-04-06 10:42:32,Libya,18,0.0,1.0,0.0,0.0,17,0.0,3,0.1,294,43,0.0
2020-04-06 10:42:32,Guinea-Bissau,18,0.0,0.0,0.0,0.0,18,0.0,9,,,,0.0
2020-04-06 10:42:32,New Caledonia,18,0.0,0.0,0.0,1.0,17,0.0,63,,"1,983","6,946",0.0
2020-04-06 10:42:32,Equatorial Guinea,16,0.0,0.0,0.0,1.0,15,0.0,11,,,,0.0
2020-04-06 10:42:32,Namibia,16,0.0,0.0,0.0,3.0,13,0.0,6,,301,118,0.0
2020-04-06 10:42:32,Antigua and Barbuda,15,0.0,0.0,0.0,0.0,15,1.0,153,,40,408,0.0
2020-04-06 10:42:32,Mongolia,15,1.0,0.0,0.0,2.0,13,0.0,5,,,,0.0714285714285714
2020-04-06 10:42:32,Angola,14,0.0,2.0,0.0,2.0,10,0.0,0.4,0.06,,,0.0
2020-04-06 10:42:32,Dominica,14,0.0,0.0,0.0,0.0,14,0.0,194,,255,"3,542",0.0
2020-04-06 10:42:32,Fiji,14,2.0,0.0,0.0,0.0,14,0.0,16,,,,0.16666666666666674
2020-04-06 10:42:32,Saint Lucia,14,0.0,0.0,0.0,1.0,13,0.0,76,,,,0.0
2020-04-06 10:42:32,Liberia,13,0.0,3.0,0.0,3.0,7,0.0,3,0.6,,,0.0
2020-04-06 10:42:32,Sudan,12,0.0,2.0,0.0,2.0,8,0.0,0.3,0.05,,,0.0
2020-04-06 10:42:32,Grenada,12,0.0,0.0,0.0,0.0,12,2.0,107,,45,400,0.0
2020-04-06 10:42:32,Laos,12,1.0,0.0,0.0,0.0,12,0.0,2,,621,85,0.09090909090909083
2020-04-06 10:42:32,Curaçao,11,0.0,1.0,0.0,5.0,5,0.0,67,6,,,0.0
2020-04-06 10:42:32,Greenland,11,0.0,0.0,0.0,3.0,8,0.0,194,,542,"9,547",0.0
2020-04-06 10:42:32,Suriname,10,0.0,1.0,0.0,0.0,9,0.0,17,2,,,0.0
2020-04-06 10:42:32,Mozambique,10,0.0,0.0,0.0,1.0,9,0.0,0.3,,363,12,0.0
2020-04-06 10:42:32,Saint Kitts and Nevis,10,0.0,0.0,0.0,0.0,10,0.0,188,,149,"2,801",0.0
2020-04-06 10:42:32,Seychelles,10,0.0,0.0,0.0,0.0,10,0.0,102,,,,0.0
2020-04-06 10:42:32,MS Zaandam,9,0.0,2.0,0.0,0.0,7,0.0,,,,,0.0
2020-04-06 10:42:32,Zimbabwe,9,0.0,1.0,0.0,0.0,8,0.0,0.6,0.07,316,21,0.0
2020-04-06 10:42:32,Nepal,9,0.0,0.0,0.0,1.0,8,0.0,0.3,,"1,656",57,0.0
2020-04-06 10:42:32,Chad,9,0.0,0.0,0.0,0.0,9,0.0,0.5,,,,0.0
2020-04-06 10:42:32,Eswatini,9,0.0,0.0,0.0,0.0,9,0.0,8,,,,0.0
2020-04-06 10:42:32,CAR,8,0.0,0.0,0.0,0.0,8,0.0,2,,,,0.0
2020-04-06 10:42:32,Cabo Verde,7,0.0,1.0,0.0,1.0,5,0.0,13,2,,,0.0
2020-04-06 10:42:32,Vatican City,7,0.0,0.0,0.0,0.0,7,0.0,"8,739",,,,0.0
2020-04-06 10:42:32,St. Vincent Grenadines,7,0.0,0.0,0.0,1.0,6,0.0,63,,,,0.0
2020-04-06 10:42:32,Somalia,7,0.0,0.0,0.0,1.0,6,0.0,0.4,,,,0.0
2020-04-06 10:42:32,Botswana,6,0.0,1.0,0.0,0.0,5,0.0,3,0.4,966,411,0.0
2020-04-06 10:42:32,Mauritania,6,0.0,1.0,0.0,2.0,3,0.0,1,0.2,67,14,0.0
2020-04-06 10:42:32,Nicaragua,6,0.0,1.0,0.0,0.0,5,0.0,0.9,0.2,,,0.0
2020-04-06 10:42:32,Montserrat,6,0.0,0.0,0.0,0.0,6,0.0,"1,202",,,,0.0
2020-04-06 10:42:32,St. Barth,6,0.0,0.0,0.0,1.0,5,0.0,607,,,,0.0
2020-04-06 10:42:32,Sierra Leone,6,0.0,0.0,0.0,0.0,6,0.0,0.8,,,,0.0
2020-04-06 10:42:32,Belize,5,0.0,1.0,1.0,0.0,4,1.0,13,3,102,257,0.0
2020-04-06 10:42:32,Turks and Caicos,5,0.0,1.0,0.0,0.0,4,0.0,129,26,,,0.0
2020-04-06 10:42:32,Bhutan,5,0.0,0.0,0.0,2.0,3,0.0,6,,,,0.0
2020-04-06 10:42:32,Malawi,5,1.0,0.0,0.0,0.0,5,1.0,0.3,,,,0.25
2020-04-06 10:42:32,Gambia,4,0.0,1.0,0.0,2.0,1,0.0,2,0.4,,,0.0
2020-04-06 10:42:32,Western Sahara,4,0.0,0.0,0.0,0.0,4,0.0,7,,,,0.0
2020-04-06 10:42:32,Anguilla,3,0.0,0.0,0.0,0.0,3,0.0,200,,,,0.0
2020-04-06 10:42:32,British Virgin Islands,3,0.0,0.0,0.0,0.0,3,0.0,99,,,,0.0
2020-04-06 10:42:32,Burundi,3,0.0,0.0,0.0,0.0,3,0.0,0.3,,,,0.0
2020-04-06 10:42:32,Caribbean Netherlands,2,0.0,0.0,0.0,0.0,2,0.0,76,,10,381,0.0
2020-04-06 10:42:32,Falkland Islands,2,0.0,0.0,0.0,0.0,2,0.0,575,,,,0.0
2020-04-06 10:42:32,Papua New Guinea,2,1.0,0.0,0.0,0.0,2,0.0,0.2,,72,8,1.0
2020-04-06 10:42:32,Saint Pierre Miquelon,1,0.0,0.0,0.0,0.0,1,0.0,173,,,,0.0
2020-04-06 10:42:32,South Sudan,1,0.0,0.0,0.0,0.0,1,0.0,0.09,,,,0.0
2020-04-06 10:42:32,Timor-Leste,1,0.0,0.0,0.0,0.0,1,0.0,0.8,,,,0.0
2020-04-06 10:42:32,China,81708,39.0,3331.0,2.0,77078.0,1299,265.0,57,2,,,0.0004775373764831503
2020-04-06 13:42:36,World,1312585,39723.0,72636.0,3211.0,275087.0,964862,46216.0,168,9.3,,,0.03120762502140839
2020-04-06 13:42:36,USA,349992,13319.0,10327.0,711.0,19245.0,320420,8830.0,"1,057",31,"1,815,647","5,485",0.03956064192851816
2020-04-06 13:42:36,Spain,135032,3386.0,13169.0,528.0,40437.0,81426,6931.0,"2,888",282,"355,000","7,593",0.025720492836850406
2020-04-06 13:42:36,Italy,132547,3599.0,16523.0,636.0,22837.0,93187,3898.0,"2,192",273,"721,732","11,937",0.027910475540527946
2020-04-06 13:42:36,Germany,101178,1055.0,1612.0,28.0,28700.0,70866,3936.0,"1,208",19,"918,460","10,962",0.010537039441486984
2020-04-06 13:42:36,France,92839,0.0,8078.0,0.0,16183.0,68578,6838.0,"1,422",124,"224,254","3,436",0.0
2020-04-06 13:42:36,Iran,60500,2274.0,3739.0,136.0,24236.0,32525,4083.0,720,45,"186,000","2,214",0.03905471782365266
2020-04-06 13:42:36,UK,51608,3802.0,5373.0,439.0,135.0,46100,1559.0,760,79,"252,958","3,726",0.07952976613814156
2020-04-06 13:42:36,Turkey,27069,0.0,574.0,0.0,1042.0,25453,1381.0,321,7,"181,445","2,151",0.0
2020-04-06 13:42:36,Switzerland,21652,552.0,762.0,47.0,7298.0,13592,391.0,"2,502",88,"162,500","18,776",0.02616113744075821
2020-04-06 13:42:36,Belgium,20814,1123.0,1632.0,185.0,3986.0,15196,1257.0,"1,796",141,"70,000","6,040",0.05703113097354118
2020-04-06 13:42:36,Netherlands,18803,952.0,1867.0,101.0,250.0,16686,1409.0,"1,097",109,"75,415","4,401",0.05333034563889982
2020-04-06 13:42:36,Canada,15853,341.0,293.0,13.0,3128.0,12432,426.0,420,8,"330,901","8,767",0.021982980917998995
2020-04-06 13:42:36,Austria,12267,216.0,220.0,16.0,3463.0,8584,250.0,"1,362",24,"111,296","12,357",0.017923823749066425
2020-04-06 13:42:36,Portugal,11730,452.0,311.0,16.0,140.0,11279,270.0,"1,150",31,"91,794","9,002",0.04007802801915239
2020-04-06 13:42:36,Brazil,11516,262.0,506.0,20.0,127.0,10883,296.0,54,2,"54,824",258,0.023280611338190926
2020-04-06 13:42:36,S. Korea,10284,47.0,186.0,3.0,6598.0,3500,55.0,201,4,"461,233","8,996",0.0045911888248511
2020-04-06 13:42:36,Israel,8611,181.0,56.0,7.0,585.0,7970,141.0,995,6,"109,724","12,677",0.02147093712930004
2020-04-06 13:42:36,Sweden,7206,376.0,477.0,76.0,205.0,6524,590.0,714,47,"36,900","3,654",0.05505124450951682
2020-04-06 13:42:36,Russia,6343,954.0,47.0,2.0,406.0,5890,8.0,43,0.3,"758,000","5,194",0.1770272777880868
2020-04-06 13:42:36,Australia,5795,45.0,41.0,4.0,2432.0,3322,96.0,227,2,"302,663","11,869",0.00782608695652165
2020-04-06 13:42:36,Norway,5760,73.0,74.0,3.0,32.0,5654,83.0,"1,062",14,"111,299","20,530",0.012836293300509949
2020-04-06 13:42:36,Ireland,4994,0.0,158.0,0.0,25.0,4811,165.0,"1,011",32,"30,213","6,119",0.0
2020-04-06 13:42:36,Chile,4815,344.0,37.0,3.0,728.0,4050,327.0,252,2,"54,864","2,870",0.07694028181614843
2020-04-06 13:42:36,Czechia,4735,148.0,78.0,11.0,121.0,4536,84.0,442,7,"85,014","7,939",0.032265097013298494
2020-04-06 13:42:36,India,4693,404.0,129.0,11.0,346.0,4218,0.0,3,0.09,"140,293",102,0.09419445092096068
2020-04-06 13:42:36,Denmark,4681,312.0,187.0,8.0,1378.0,3116,144.0,808,32,"49,249","8,503",0.07141222247653922
2020-04-06 13:42:36,Poland,4413,311.0,107.0,13.0,162.0,4144,50.0,117,3,"85,467","2,258",0.07581667479278398
2020-04-06 13:42:36,Romania,4057,193.0,168.0,17.0,406.0,3483,179.0,211,9,"40,987","2,131",0.049948240165631486
2020-04-06 13:42:36,Malaysia,3793,131.0,62.0,1.0,1241.0,2490,102.0,117,2,"55,566","1,717",0.03577280174767883
2020-04-06 13:42:36,Ecuador,3747,101.0,191.0,11.0,100.0,3456,156.0,212,11,"13,039",739,0.02770159078442136
2020-04-06 13:42:36,Pakistan,3662,505.0,52.0,5.0,259.0,3351,17.0,17,0.2,"35,875",162,0.15996198923028193
2020-04-06 13:42:36,Philippines,3660,414.0,163.0,11.0,73.0,3424,1.0,33,1,"22,958",210,0.12754158964879858
2020-04-06 13:42:36,Japan,3654,0.0,85.0,0.0,575.0,2994,69.0,29,0.7,"44,639",353,0.0
2020-04-06 13:42:36,Luxembourg,2843,39.0,41.0,5.0,500.0,2302,33.0,"4,542",65,"24,291","38,805",0.013908701854493666
2020-04-06 13:42:36,Saudi Arabia,2523,121.0,38.0,4.0,551.0,1934,41.0,72,1,,,0.05037468776019982
2020-04-06 13:42:36,Indonesia,2491,218.0,209.0,11.0,192.0,2090,0.0,9,0.8,"11,460",42,0.09590849098108234
2020-04-06 13:42:36,Peru,2281,0.0,83.0,0.0,989.0,1209,81.0,69,3,"19,410",589,0.0
2020-04-06 13:42:36,Thailand,2220,51.0,26.0,3.0,793.0,1401,23.0,32,0.4,"25,071",359,0.023513139695712226
2020-04-06 13:42:36,Serbia,2200,292.0,58.0,7.0,54.0,2088,101.0,252,7,"8,552",979,0.1530398322851152
2020-04-06 13:42:36,Finland,2176,249.0,27.0,-1.0,300.0,1849,81.0,393,5,"32,800","5,920",0.1292163985469641
2020-04-06 13:42:36,Mexico,2143,253.0,94.0,15.0,633.0,1416,293.0,17,0.7,"18,034",140,0.1338624338624339
2020-04-06 13:42:36,UAE,2076,277.0,11.0,1.0,167.0,1898,1.0,210,1,"220,000","22,244",0.15397443023902158
2020-04-06 13:42:36,Panama,1988,187.0,54.0,8.0,13.0,1921,78.0,461,13,"9,749","2,259",0.10383120488617426
2020-04-06 13:42:36,Qatar,1832,228.0,4.0,0.0,131.0,1697,37.0,636,1,"38,108","13,227",0.14214463840398994
2020-04-06 13:42:36,Dominican Republic,1828,83.0,86.0,4.0,33.0,1709,147.0,169,8,"4,542",419,0.047564469914040064
2020-04-06 13:42:36,Greece,1755,20.0,79.0,6.0,269.0,1407,90.0,168,8,"26,193","2,513",0.011527377521613813
2020-04-06 13:42:36,South Africa,1655,0.0,11.0,0.0,95.0,1549,7.0,28,0.2,"56,873",959,0.0
2020-04-06 13:42:36,Iceland,1562,76.0,6.0,2.0,460.0,1096,11.0,"4,577",18,"27,880","81,701",0.05114401076716013
2020-04-06 13:42:36,Argentina,1554,0.0,48.0,2.0,325.0,1181,94.0,34,1,"10,709",237,0.0
2020-04-06 13:42:36,Colombia,1485,0.0,35.0,0.0,88.0,1362,50.0,29,0.7,"23,706",466,0.0
2020-04-06 13:42:36,Algeria,1423,103.0,173.0,21.0,90.0,1160,46.0,32,4,"3,359",77,0.07803030303030312
2020-04-06 13:42:36,Singapore,1375,66.0,6.0,0.0,344.0,1025,25.0,235,1,"65,000","11,110",0.050420168067226934
2020-04-06 13:42:36,Ukraine,1319,11.0,38.0,1.0,28.0,1253,16.0,30,0.9,"5,864",134,0.00840978593272168
2020-04-06 13:42:36,Croatia,1222,40.0,16.0,1.0,130.0,1076,36.0,298,4,"11,464","2,793",0.03384094754653133
2020-04-06 13:42:36,Egypt,1173,0.0,78.0,0.0,247.0,848,0.0,11,0.8,"25,000",244,0.0
2020-04-06 13:42:36,Morocco,1113,92.0,71.0,1.0,76.0,966,1.0,30,2,"5,067",137,0.09010773751224299
2020-04-06 13:42:36,Estonia,1108,11.0,19.0,4.0,62.0,1027,14.0,835,14,"21,866","16,484",0.010027347310847867
2020-04-06 13:42:36,New Zealand,1106,67.0,1.0,0.0,176.0,929,3.0,229,0.2,"39,918","8,278",0.06448508180943224
2020-04-06 13:42:36,Iraq,1031,70.0,64.0,3.0,344.0,623,0.0,26,2,,,0.0728407908428721
2020-04-06 13:42:36,Slovenia,1021,24.0,30.0,2.0,102.0,889,30.0,491,14,"28,253","13,590",0.02407221664994985
2020-04-06 13:42:36,Moldova,965,101.0,19.0,4.0,37.0,909,80.0,239,5,,,0.11689814814814814
2020-04-06 13:42:36,Hong Kong,915,24.0,4.0,0.0,216.0,695,12.0,122,0.5,"96,709","12,900",0.026936026936027035
2020-04-06 13:42:36,Lithuania,843,32.0,14.0,1.0,8.0,821,11.0,310,5,"25,599","9,403",0.039457459926017346
2020-04-06 13:42:36,Armenia,833,11.0,8.0,1.0,62.0,763,30.0,281,3,"4,929","1,663",0.01338199513381988
2020-04-06 13:42:36,Hungary,744,11.0,38.0,4.0,67.0,639,17.0,77,4,"22,282","2,307",0.01500682128240105
2020-04-06 13:42:36,Bahrain,723,23.0,4.0,0.0,451.0,268,4.0,425,2,"46,999","27,621",0.03285714285714292
2020-04-06 13:42:36,Diamond Princess,712,0.0,11.0,0.0,619.0,82,10.0,,,,,0.0
2020-04-06 13:42:36,Belarus,700,138.0,13.0,5.0,53.0,634,11.0,74,1,"40,000","4,233",0.24555160142348753
2020-04-06 13:42:36,Bosnia and Herzegovina,674,20.0,29.0,6.0,47.0,598,4.0,205,9,"5,934","1,809",0.030581039755351647
2020-04-06 13:42:36,Kuwait,665,109.0,1.0,0.0,103.0,561,20.0,156,0.2,,,0.1960431654676258
2020-04-06 13:42:36,Cameroon,658,8.0,9.0,0.0,17.0,632,0.0,25,0.3,,,0.012307692307692353
2020-04-06 13:42:36,Azerbaijan,641,57.0,7.0,0.0,44.0,590,11.0,63,0.7,"45,000","4,438",0.09760273972602729
2020-04-06 13:42:36,Kazakhstan,629,45.0,6.0,0.0,45.0,578,16.0,33,0.3,"5,093",271,0.07705479452054798
2020-04-06 13:42:36,Tunisia,574,0.0,22.0,0.0,5.0,547,39.0,49,2,"7,145",605,0.0
2020-04-06 13:42:36,North Macedonia,570,15.0,21.0,3.0,30.0,519,15.0,274,10,"5,291","2,540",0.027027027027026973
2020-04-06 13:42:36,Bulgaria,549,18.0,22.0,2.0,39.0,488,26.0,79,3,"15,899","2,288",0.03389830508474567
2020-04-06 13:42:36,Latvia,542,9.0,1.0,0.0,16.0,525,5.0,287,0.5,"21,453","11,374",0.016885553470919357
2020-04-06 13:42:36,Lebanon,541,14.0,19.0,1.0,60.0,462,27.0,79,3,"9,653","1,414",0.026565464895635715
2020-04-06 13:42:36,Slovakia,534,49.0,2.0,1.0,8.0,524,3.0,98,0.4,"16,191","2,966",0.10103092783505163
2020-04-06 13:42:36,Andorra,501,0.0,18.0,0.0,26.0,457,12.0,"6,484",233,,,0.0
2020-04-06 13:42:36,Cyprus,465,19.0,9.0,0.0,45.0,411,11.0,385,7,"11,664","9,661",0.04260089686098656
2020-04-06 13:42:36,Costa Rica,454,0.0,2.0,0.0,16.0,436,14.0,89,0.4,"5,098","1,001",0.0
2020-04-06 13:42:36,Uruguay,406,0.0,6.0,0.0,104.0,296,14.0,117,2,"5,208","1,499",0.0
2020-04-06 13:42:36,Uzbekistan,397,55.0,2.0,0.0,30.0,365,8.0,12,0.06,,,0.1608187134502923
2020-04-06 13:42:36,Albania,377,16.0,21.0,1.0,116.0,240,7.0,131,7,"2,571",893,0.04432132963988922
2020-04-06 13:42:36,Taiwan,373,10.0,5.0,0.0,57.0,311,0.0,16,0.2,"37,219","1,563",0.02754820936639124
2020-04-06 13:42:36,Afghanistan,367,18.0,7.0,0.0,17.0,343,0.0,9,0.2,,,0.05157593123209159
2020-04-06 13:42:36,Cuba,350,30.0,9.0,1.0,18.0,323,11.0,31,0.8,"5,234",462,0.09375
2020-04-06 13:42:36,Réunion,349,5.0,0.0,0.0,40.0,309,4.0,390,,,,0.014534883720930258
2020-04-06 13:42:36,Burkina Faso,345,0.0,17.0,0.0,90.0,238,0.0,17,0.8,,,0.0
2020-04-06 13:42:36,Jordan,345,0.0,5.0,0.0,110.0,230,5.0,34,0.5,,,0.0
2020-04-06 13:42:36,Oman,331,33.0,2.0,0.0,61.0,268,3.0,65,0.4,,,0.11073825503355694
2020-04-06 13:42:36,Channel Islands,309,0.0,7.0,1.0,27.0,275,0.0,"1,777",40,,,0.0
2020-04-06 13:42:36,Honduras,298,30.0,22.0,0.0,6.0,270,10.0,30,2,,,0.11194029850746268
2020-04-06 13:42:36,San Marino,266,0.0,32.0,0.0,35.0,199,14.0,"7,839",943,586,"17,270",0.0
2020-04-06 13:42:36,Ivory Coast,261,0.0,3.0,0.0,37.0,221,0.0,10,0.1,,,0.0
2020-04-06 13:42:36,Palestine,253,16.0,1.0,0.0,25.0,227,0.0,50,0.2,"12,738","2,497",0.06751054852320681
2020-04-06 13:42:36,Vietnam,245,4.0,0.0,0.0,95.0,150,8.0,3,,"94,305",969,0.016597510373443924
2020-04-06 13:42:36,Mauritius,244,17.0,7.0,0.0,7.0,230,2.0,192,6,"4,913","3,863",0.07488986784140961
2020-04-06 13:42:36,Malta,241,14.0,0.0,0.0,5.0,236,3.0,546,,"10,923","24,738",0.06167400881057272
2020-04-06 13:42:36,Montenegro,233,19.0,2.0,0.0,1.0,230,4.0,371,3,"1,637","2,606",0.08878504672897192
2020-04-06 13:42:36,Nigeria,232,0.0,5.0,0.0,33.0,194,2.0,1,0.02,"4,000",19,0.0
2020-04-06 13:42:36,Senegal,226,4.0,2.0,0.0,92.0,132,1.0,13,0.1,,,0.018018018018018056
2020-04-06 13:42:36,Kyrgyzstan,216,69.0,4.0,3.0,33.0,179,5.0,33,0.6,"9,618","1,474",0.4693877551020409
2020-04-06 13:42:36,Ghana,214,0.0,5.0,0.0,31.0,178,2.0,7,0.2,,,0.0
2020-04-06 13:42:36,Georgia,188,14.0,2.0,0.0,39.0,147,6.0,47,0.5,"2,762",692,0.08045977011494254
2020-04-06 13:42:36,Niger,184,0.0,10.0,0.0,13.0,161,0.0,8,0.4,"4,012",166,0.0
2020-04-06 13:42:36,Bolivia,183,26.0,11.0,1.0,2.0,170,3.0,16,0.9,591,51,0.16560509554140124
2020-04-06 13:42:36,Faeroe Islands,183,2.0,0.0,0.0,107.0,76,1.0,"3,745",,"4,934","100,976",0.011049723756906049
2020-04-06 13:42:36,Sri Lanka,178,2.0,5.0,0.0,38.0,135,5.0,8,0.2,"3,248",152,0.011363636363636465
2020-04-06 13:42:36,DRC,161,7.0,18.0,0.0,5.0,138,0.0,2,0.2,,,0.045454545454545414
2020-04-06 13:42:36,Venezuela,159,0.0,7.0,0.0,52.0,100,6.0,6,0.2,"1,779",63,0.0
2020-04-06 13:42:36,Kenya,158,16.0,6.0,2.0,4.0,148,2.0,3,0.1,"4,277",80,0.11267605633802824
2020-04-06 13:42:36,Martinique,149,0.0,4.0,0.0,50.0,95,21.0,397,11,,,0.0
2020-04-06 13:42:36,Mayotte,147,0.0,2.0,0.0,14.0,131,3.0,539,7,479,"1,756",0.0
